Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,270.4,270.69,KAM, True,0.996934,0,0,MIXED,0.226590049,0.274014384,0.377301723,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,270.69,270.98,KAM, True,0.996934,0,0,MIXED,0.226590049,0.274014384,0.377301723,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,270.98,271.27,KAM, True,0.996934,0,0,MIXED,0.226590049,0.274014384,0.377301723,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,271.27,280.28,KAM," No, I just I saw your surname I thought but so Mohsin is, firstly I've got a geriatrician that I used to work with, but he's probably retired now, Mohsin",-0.75152,0,0,NEUTRAL,0.047655877,0.884969831,0.000231494,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,280.28,296.65,KAM," I've got another geriatrician colleague customer that works over in Dartford and he he's got the same surname as you and i thought oh my goodness, maybe it might be him but obviously I saw your remit was and obviously not and you're obviously much, much younger, but much younger",0,0,0,NEUTRAL,-0.28455795,0.616986036,0.001317331,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,296.65,319.68,KAM," But look you know, from my point of view, just to move the discussion over a little bit, I haven't, I've got to be honest, you know, I, with all these 15 years of experience I've got, you know, I know a lot of the consultants that I work with, you know, in the specialist areas that I promote into, but pharmacy has always been a department that I've struggled with a little bit to engage with",0,0,0.635197,NEUTRAL,0.033566631,0.853626847,0.001510657,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,319.68,336.92,KAM," And I think it's really interesting, because I'll give you give you a bit of an anecdote, one of the areas I used to work, Dartford, at Darant Valley Hospital, I used to have, you know, very good access and relationships with, you know, your pharmacy colleagues there all of a sudden, overnight",0.501319,0,0.730481,POSITIVE,0.927392657,0.069616526,0.00038275,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,336.92,339.44,KAM," It was like, we're not seeing any industry",-0.961411,0,0,NEUTRAL,-0.1175735,0.400131494,0.050082374,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,339.44,351.77,KAM," And so I've struggled to kind of engage with, you know, some of your colleagues, personally, across Kent, and I feel it's almost easier to see my consultanty and this pharmacy, and they seem to be a bit guarded",-0.867767,0,0,NEGATIVE,-0.020276129,0.118419163,0.020405613,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,351.77,363.41,KAM," So I guess, from my point of view, what would be really useful for me, would be to maybe get some of your insights around your priority as a, as a pharmacist within it within a trust your priorities",-0.848143,0,0.667732,NEUTRAL,0.028388076,0.758944333,0.030141022,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,363.41,365.39,KAM," I know your roles vary, obviously",0.80026,0,0.920855,NEUTRAL,0.016630173,0.953005314,0.004513491,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,365.39,370.6,KAM, But there may be some similarities in what you want from a working relationship industry,-0.904882,0,0.532616,NEUTRAL,0.037910469,0.862581909,0.017686903,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,370.6,388.54,KAM," For example, if someone like me, it'd be really good to get your insights around some of the priorities maybe now in the current situation, but you know, figure out, you know, both for BTE and education, what the kind of things you you've liked about working with industry, what the things you want more of",-0.85098,0,0.87078,NEUTRAL,0.15855439,0.416672945,0.173682019,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,388.54,390.12,KAM," That kind of stuff, really",-0.968123,0,0,NEUTRAL,0.064706832,0.389039695,0.23289904,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,391,397.83,HCP,"So, so I guess the first thing to say is I think I completely get what you're saying about the departments that you're working with",0,0,0,NEUTRAL,-0.107914083,0.63481462,0.0110517,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,397.83,412.9,HCP," So it varies up and down the country, and it's led by individuals, there's no official rule as per se, it's just if somebody is open to work with pharma, or somebody is just completely anti pharma, because they don't want to be seen as- I mean, there's culture, you guys are the dark side",-0.748431,0,0,NEGATIVE,-0.546092642,0.418444455,0.018399429,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,413,413.89,KAM,I get it,0,0,0.994057,POSITIVE,0.702534093,0.251371533,0.008753145,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,414,414.79,HCP,You're the Daleks,0,0,0,NEUTRAL,0.012540633,0.974701226,0.000232736,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,414.79,415.91,HCP, If you watch Doctor Who,0,0,0.882284,NEUTRAL,0.069957827,0.909833729,6.87472E-05,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,416,418.82,KAM,"Yeah, I get that",0,0,0,NEUTRAL,0.12667188,0.808740854,0.004468594,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,419,424.04,HCP,"Yeah, it depends on each individual in terms of what we want to get from you guys is education",-0.58393,0,0,NEUTRAL,0.159511723,0.799093604,0.005323545,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,424.04,432.74,HCP," And that's, that's the, your bog standard ward pharmacists clinical, whether they specialize in cancer or HIV, whatever it is, that that's your role is education",0,0,0,NEGATIVE,-0.550594188,0.370283335,0.020913145,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,432.74,436.65,HCP, So none of them are gonna be interested in the commercial side of things,0,0.581212,0,NEGATIVE,-0.849618825,0.140320972,0.001853391,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,436.65,441.43,HCP, They just want to know information that's going to be useful for them and their patients,-0.615352,0,0.762356,NEUTRAL,0.119420119,0.485376298,0.190407157,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,441.43,445.78,HCP," So we have something that we do twice a week, or we used to before COVID came in",-0.856622,0,0,NEUTRAL,0.009191228,0.968345881,0.001889586,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,445.78,453.45,HCP," We used to have two two educational lunchtime sessions, where we'd give one of your colleagues a 20 minute slot to come and discuss their drug",0,0,0,NEUTRAL,0.019156907,0.948382914,0.002706636,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,453.45,459.94,HCP," If anyone was, you know, wanted more further information, they could take a conversation out of that 20 minute timeframe",-0.822231,0,0.8152,NEGATIVE,-0.516179029,0.431130081,0.027956141,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,459.94,469.28,HCP," So for example, if they wanted to set up a meeting with an MSL, you can always request that but actually, I'd say your bog standard pharmacists doesn't even know what MSL is",0,0,0.88067,NEGATIVE,-0.721155806,0.263526559,0.003775389,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,469.28,469.87,HCP," Yeah, yeah",0,0,0,NEUTRAL,0.101222349,0.859942138,0.019462857,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,469.87,470.73,HCP, They don't know,0,0,0.955445,NEUTRAL,-0.151927341,0.73424077,0.078588471,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,470.73,475.02,HCP, They're just they're just all old pharma is just a rep trying to sell me a drug,-0.925256,0,0,NEGATIVE,-0.797270492,0.166880891,0.019877851,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,475.02,477.06,HCP, And that's the mindset that they have,0,0,0,NEUTRAL,0.169291437,0.792571008,0.007879676,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,477.06,485.91,HCP," It's only when you go into more specialized therapies, and you really appreciate actually Oh, no, is it there's a bit more to it and each role is slightly different",0,0,0,POSITIVE,0.373619296,0.199913725,0.208287656,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,485.91,491.71,HCP," You'd have a patient Access Manager, you'd have a just your bog standard hospital, you know, Access Manager",-0.5538,0,0.515576,NEUTRAL,-0.282260817,0.67399013,0.01198328,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,491.71,495.68,HCP,"You know, somebody's doing the immunology, high cost drugs, market access",-0.786991,0,0.653099,NEUTRAL,-0.071228196,0.717835963,0.179833397,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,495.68,499.17,HCP," Yeah, entirely 11 MSL, it's just there's so many different roles",0,0,0,NEUTRAL,-0.032055,0.914140344,0.000809868,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,499.17,517.09,HCP," But I think bog standard, it's just education, you know, whether that's hosting a seminar, online during lunchtime, that might be interesting for somebody with VTE, cardiology, or whatever it is, or surgery, or, you know, having a seminar, or getting one of the pharmacists to present their perspective after work, and a couple hours",-0.893887,0.692663,0,NEUTRAL,-0.067723291,0.889716446,0.000873995,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,518,518.8,KAM,"So, okay, okay",0,0,0,NEUTRAL,0.14550724,0.848208368,0.000577424,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,518.8,519.08,KAM, Okay,0,0,0,NEUTRAL,0.063733149,0.892911613,0.014053165,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,519.08,522.04,KAM, You've said something there that's made my light up,-0.88939,0,0.868982,NEUTRAL,0.097145185,0.637394965,0.006636951,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,522.04,532.52,KAM," So, traditionally, with education, for example, okay, we we do we do that we do the promotional bit, if you like, I guess my approach has always been, and I think it's sometimes froze",0,0,0.752684,NEUTRAL,-0.341095993,0.624418676,0.016081799,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,532.52,542.37,KAM," I think the expectation from you know, what, that you're the audience, I'm coming in the expectation that I'm going to tell you my drug is the best thing since sliced bread",0,0,0.506763,POSITIVE,0.599090327,0.308451295,0.004898462,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,542.37,552.45,KAM," I guess my attack has always been about my you know, I'm here not not not to promote my drug is the best thing since sliced bread, but, but to maybe help facilitate and educate",0,0,0,MIXED,0.027235031,0.384814471,0.419460565,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,552.45,573.18,KAM," I kind of say what it was in my head there, but informed discussion around best treatment for the patient, you know, whether that's in a multidisciplinary scenario, or whether you know, the patient that's what, that's my mindset when I go in to presenting so I'm, that's that's my approach, and that's the way it's been for however long I've been in this industry",0,0.51892,0.629551,NEUTRAL,0.286631025,0.504094243,0.058964565,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,573.18,575.29,KAM, So I really appreciate your feedback,0,0,0.842108,POSITIVE,0.969488189,0.028778911,0.00038878,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,575.29,582.12,KAM," And I think that Yeah, I need to I think some of the sessional stuff is probably probably exists in some of my accounts",-0.946222,0,0,NEUTRAL,-0.005541388,0.942731023,0.001216591,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,582.12,585.65,KAM, I think it's kind of gone from being there to not being there,-0.716301,0,0.67368,NEGATIVE,-0.45903457,0.202750921,0.169168562,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,585.65,595.33,KAM," Like I mentioned the Dartford account, I think they probably had a bad experience with pharma, decided to close the doors, which has affected all of us, which is a shame",0,0,0.676008,NEGATIVE,-0.947982833,0.045041323,0.004304396,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,595.33,599.32,KAM," I totally understand you know, the bad farmer perception and you know",0.80026,0,0.955445,NEUTRAL,-0.155486207,0.408952534,0.317580849,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,600,600.1,HCP,So,0,0,0,NEUTRAL,0.047606632,0.78867811,0.111421145,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,600.1,602.59,HCP," Sorry to interupt Raj, it's not your fault at all",0.849827,0,0,NEUTRAL,-0.243025687,0.345172435,0.328653604,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,602.59,611.46,HCP," It's something we're taught at university, it's simply, you know, it be taught, we're taught literally, it's no lie, we're taught the evidence they present to you will be skewed",0,0.628235,0,NEUTRAL,-0.314496623,0.633945704,0.001451615,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,611.46,614.8,HCP, So you don't listen to the evidence in the way they present to you,0,0.711261,0,NEGATIVE,-0.593872153,0.285376787,0.098578423,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,614.8,616.85,HCP, You look at the evidence as the evidence,0,0,0.979751,NEUTRAL,-0.092660502,0.869989216,0.013769994,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,616.85,617.39,HCP," Yeah, yeah",0,0,0,NEUTRAL,0.101222349,0.859942138,0.019462857,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,617.39,618.99,HCP, That's the conversation we have,0,0,0,NEUTRAL,0.021701032,0.972564161,0.000633535,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,618.99,622.68,HCP," So you in terms of you selling the drug, you can't sell the drug to to us",0,0,0.781949,NEGATIVE,-0.860959924,0.121630333,0.008310791,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,622.68,622.93,HCP, Yeah,0,0,0,NEUTRAL,0.0687463,0.815407872,0.078443952,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,622.93,625.37,HCP," What you can do it, you can present the evidence",0,0.668927,0,NEUTRAL,0.042331159,0.89449501,0.020628523,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,625.37,629.56,HCP, And then our job as healthcare professionals is to critically appraise the evidence,0,0,0.900799,NEUTRAL,0.034645152,0.944181502,0.0005532,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,629.56,632.05,HCP," Unfortunately, some of them don't have to do that",0,0,0,NEGATIVE,-0.673651115,0.093154207,0.203222856,#REF!,#REF!,#REF!
Transcript.csv,C:\Users\David\KAI Conversations Limited\KAI Mgt - Documents\KAI Mgt\Projects - RESTRICTED\Neooptima\Pfizer\2.0 Projects\006_Demo\2.4 Analysis and Modelling\reporting\rawdata\05rajvirdee\,5rajvirdee\,#REF!,632.05,633.94,HCP," Yeah, they don't know what to ask you",0,0,0,NEUTRAL,-0.080816172,0.792593002,0.017365264,#REF!,#REF!,#REF!
